Date,Open,High,Low,Close,Adj Close,Volume
1997-09-30,17.610595703125,18.344369888305664,17.610595703125,18.344369888305664,1.3227161169052124,22998
1997-10-01,18.099777221679688,18.222074508666992,17.977481842041016,18.222074508666992,1.3138976097106934,34036
1997-10-02,18.222074508666992,18.344369888305664,18.222074508666992,18.344369888305664,1.3227161169052124,5111
1997-10-03,18.222074508666992,18.222074508666992,18.099777221679688,18.099777221679688,1.305079460144043,5417
1997-10-06,17.977481842041016,17.977481842041016,17.977481842041016,17.977481842041016,1.2962614297866821,1022
1997-10-07,17.977481842041016,17.977481842041016,17.977481842041016,17.977481842041016,1.2962614297866821,0
1997-10-08,17.855186462402344,17.855186462402344,17.855186462402344,17.855186462402344,1.28744375705719,5417
1997-10-09,17.610595703125,18.222074508666992,17.610595703125,17.977481842041016,1.2962614297866821,72774
1997-10-10,17.855186462402344,17.977481842041016,17.855186462402344,17.855186462402344,1.28744375705719,13799
1997-10-13,17.977481842041016,17.977481842041016,17.977481842041016,17.977481842041016,1.2962614297866821,7666
1997-10-14,17.855186462402344,18.099777221679688,17.855186462402344,18.099777221679688,1.305079460144043,49777
1997-10-15,18.160926818847656,18.955848693847656,18.160926818847656,18.711257934570312,1.3491700887680054,28926
1997-10-16,18.650108337402344,18.955848693847656,18.588960647583008,18.711257934570312,1.3491700887680054,19216
1997-10-17,18.711257934570312,18.77240562438965,18.650108337402344,18.650108337402344,1.3447606563568115,8995
1997-10-20,18.711257934570312,18.77240562438965,18.466665267944336,18.588960647583008,1.3403515815734863,5213
1997-10-21,18.588960647583008,18.588960647583008,18.466665267944336,18.466665267944336,1.3315341472625732,19113
1997-10-22,18.466665267944336,18.466665267944336,18.344369888305664,18.466665267944336,1.3315341472625732,15536
1997-10-23,18.222074508666992,18.222074508666992,17.977481842041016,17.977481842041016,1.3171968460083008,9097
1997-10-24,18.03862953186035,18.099777221679688,18.03862953186035,18.099777221679688,1.3261576890945435,1738
1997-10-27,17.977481842041016,17.977481842041016,17.73288917541504,17.855186462402344,1.3082362413406372,1738
1997-10-28,17.73288917541504,17.73288917541504,17.24370765686035,17.54944610595703,1.2858350276947021,23509
1997-10-29,17.54944610595703,17.54944610595703,17.54944610595703,17.54944610595703,1.2858350276947021,3271
1997-10-30,17.42715072631836,17.42715072631836,17.121410369873047,17.121410369873047,1.254473090171814,7461
1997-10-31,17.121410369873047,17.121410369873047,16.999116897583008,16.999116897583008,1.2455130815505981,3169
1997-11-03,17.121410369873047,17.182558059692383,17.121410369873047,17.182558059692383,1.2589530944824219,4293
1997-11-04,17.182558059692383,17.24370765686035,17.182558059692383,17.24370765686035,1.263433814048767,10630
1997-11-05,17.24370765686035,17.304855346679688,17.24370765686035,17.24370765686035,1.263433814048767,8075
1997-11-06,17.304855346679688,17.304855346679688,17.24370765686035,17.24370765686035,1.263433814048767,24940
1997-11-07,17.24370765686035,17.24370765686035,17.24370765686035,17.24370765686035,1.263433814048767,9710
1997-11-10,17.121410369873047,17.24370765686035,17.121410369873047,17.24370765686035,1.263433814048767,15945
1997-11-11,17.24370765686035,17.24370765686035,17.24370765686035,17.24370765686035,1.263433814048767,8995
